<Serial>,<OnboardMAC1>,<OnboardMAC2>,<IPMIMAC>
# Lists of eth addresses for uTCA and related HW (PSU, etc...)

# uTCA TCDS crates in S1E01
# Crate in U26
AMC3012,0C:05:04:03:05:4C
AMC30131,0C:05:04:03:05:4D
AMC30132,0C:05:04:03:05:4E
# uTCA crate in S2F06 U27
# 0C:05:04:03:05:5
MCH3101,00:40:42:0B:1B:10
AMC3101,0C:05:04:03:05:51
AMC3102,0C:05:04:03:05:52
AMC3103,0C:05:04:03:05:53
AMC3104,0C:05:04:03:05:54
AMC3105,0C:05:04:03:05:55
AMC3106,0C:05:04:03:05:56
AMC3107,0C:05:04:03:05:57
AMC3108,0C:05:04:03:05:58
AMC3109,0C:05:04:03:05:59
AMC3110,0C:05:04:03:05:5A
AMC3111,0C:05:04:03:05:5B
AMC3112,0C:05:04:03:05:5C
AMC31131,0C:05:04:03:05:5D
AMC31132,0C:05:04:03:05:5E
# uTCA crate in S2F07 U14
# 0C:05:04:03:09:C0
MCH10001,00:40:42:0B:20:BD
AMC10001,0C:05:04:03:09:C1
AMC10002,0C:05:04:03:09:C2
AMC10003,0C:05:04:03:09:C3
AMC10004,0C:05:04:03:09:C4
AMC10005,0C:05:04:03:09:C5
AMC10006,0C:05:04:03:09:C6
AMC10007,0C:05:04:03:09:C7
AMC10008,0C:05:04:03:09:C8
AMC10009,0C:05:04:03:09:C9
AMC10010,0C:05:04:03:09:CA
AMC10011,0C:05:04:03:09:CB
AMC10012,0C:05:04:03:09:CC
AMC100131,0C:05:04:03:09:CD
AMC100132,0C:05:04:03:09:CE
# uTCA crate in S2F07 U27
# 0C:05:04:03:04:F
MCH2501,00:40:42:0B:1A:F4
AMC2501,0C:05:04:03:04:F1
AMC2502,0C:05:04:03:04:F2
AMC2503,0C:05:04:03:04:F3
AMC2504,0C:05:04:03:04:F4
AMC2505,0C:05:04:03:04:F5
AMC2506,0C:05:04:03:04:F6
AMC2507,0C:05:04:03:04:F7
AMC2508,0C:05:04:03:04:F8
AMC2509,0C:05:04:03:04:F9
AMC2510,0C:05:04:03:04:FA
AMC2511,0C:05:04:03:04:FB
AMC2512,0C:05:04:03:04:FC
AMC25131,0C:05:04:03:04:FD
AMC25132,0C:05:04:03:04:FE
# uTCA crate in S2F07 U35
# 0C:05:04:03:05:3
MCH2901,00:40:42:0B:11:10
AMC2901,0C:05:04:03:05:31
AMC2902,0C:05:04:03:05:32
AMC2903,0C:05:04:03:05:33
AMC2904,0C:05:04:03:05:34
AMC2905,0C:05:04:03:05:35
AMC2906,0C:05:04:03:05:36
AMC2907,0C:05:04:03:05:37
AMC2908,0C:05:04:03:05:38
AMC2909,0C:05:04:03:05:39
AMC2910,0C:05:04:03:05:3A
AMC2911,0C:05:04:03:05:3B
AMC2912,0C:05:04:03:05:3C
AMC29131,0C:05:04:03:05:3D
AMC29132,0C:05:04:03:05:3E
# uTCA crate in S2F07 U44
# 0C:05:04:03:05:6
MCH3201,00:40:42:0B:10:88
AMC3201,0C:05:04:03:05:61
AMC3202,0C:05:04:03:05:62
AMC3203,0C:05:04:03:05:63
AMC3204,0C:05:04:03:05:64
AMC3205,0C:05:04:03:05:65
AMC3206,0C:05:04:03:05:66
AMC3207,0C:05:04:03:05:67
AMC3208,0C:05:04:03:05:68
AMC3209,0C:05:04:03:05:69
AMC3210,0C:05:04:03:05:6A
AMC3211,0C:05:04:03:05:6B
AMC3212,0C:05:04:03:05:6C
AMC32131,0C:05:04:03:05:6D
AMC32132,0C:05:04:03:05:6E
# uTCA crate in S2F08 U17
# 0C:05:04:03:05:7
MCH3301,00:40:42:0B:1B:08
AMC3301,0C:05:04:03:05:71
AMC3302,0C:05:04:03:05:72
AMC3303,0C:05:04:03:05:73
AMC3304,0C:05:04:03:05:74
AMC3305,0C:05:04:03:05:75
AMC3306,0C:05:04:03:05:76
AMC3307,0C:05:04:03:05:77
AMC3308,0C:05:04:03:05:78
AMC3309,0C:05:04:03:05:79
AMC3310,0C:05:04:03:05:7A
AMC3311,0C:05:04:03:05:7B
AMC3312,0C:05:04:03:05:7C
AMC33131,0C:05:04:03:05:7D
AMC33132,0C:05:04:03:05:7E
# uTCA crate in S2F08 U27
# 0C:05:04:03:05:8
MCH3401,00:40:42:0B:11:31
AMC3401,0C:05:04:03:05:81
AMC3402,0C:05:04:03:05:82
AMC3403,0C:05:04:03:05:83
AMC3404,0C:05:04:03:05:84
AMC3405,0C:05:04:03:05:85
AMC3406,0C:05:04:03:05:86
AMC3407,0C:05:04:03:05:87
AMC3408,0C:05:04:03:05:88
AMC3409,0C:05:04:03:05:89
AMC3410,0C:05:04:03:05:8A
AMC3411,0C:05:04:03:05:8B
AMC3412,0C:05:04:03:05:8C
AMC34131,0C:05:04:03:05:8D
AMC34132,0C:05:04:03:05:8E
# uTCA crate in S2F09 U28
# 0C:05:04:03:05:A
MCH3601,00:40:42:0B:1B:12
AMC3601,0C:05:04:03:05:A1
AMC3602,0C:05:04:03:05:A2
AMC3603,0C:05:04:03:05:A3
AMC3604,0C:05:04:03:05:A4
AMC3605,0C:05:04:03:05:A5
AMC3606,0C:05:04:03:05:A6
AMC3607,0C:05:04:03:05:A7
AMC3608,0C:05:04:03:05:A8
AMC3609,0C:05:04:03:05:A9
AMC3610,0C:05:04:03:05:AA
AMC3611,0C:05:04:03:05:AB
AMC3612,0C:05:04:03:05:AC
AMC36131,0C:05:04:03:05:AD
AMC36132,0C:05:04:03:05:AE
# uTCA crate in S2F09 U36
# 0C:05:04:03:07:D
MCH7001,0C:05:04:03:07:D0
AMC7001,0C:05:04:03:07:D1
AMC7002,0C:05:04:03:07:D2
AMC7003,0C:05:04:03:07:D3
AMC7004,0C:05:04:03:07:D4
AMC7005,0C:05:04:03:07:D5
AMC7006,0C:05:04:03:07:D6
AMC7007,0C:05:04:03:07:D7
AMC7008,0C:05:04:03:07:D8
AMC7009,0C:05:04:03:07:D9
AMC7010,0C:05:04:03:07:DA
AMC7011,0C:05:04:03:07:DB
AMC7012,0C:05:04:03:07:DC
AMC70131,0C:05:04:03:07:DD
AMC70132,0C:05:04:03:07:DE

# uTCA crate in S1D03 U09
MCH3701,00:40:42:0B:1D:B8
AMC3701,0C:05:04:03:05:B1
AMC3702,08:00:30:F3:03:B6
AMC3703,0C:05:04:03:05:B3
AMC3704,08:00:30:F3:03:A5
AMC3705,0C:05:04:03:05:B5
AMC3706,08:00:30:F3:03:B2
AMC3707,0C:05:04:03:05:B7
AMC3708,08:00:30:F3:03:A7
AMC3709,0C:05:04:03:05:B9
AMC3710,08:00:30:F3:03:AA
AMC3711,0C:05:04:03:05:BB
AMC3712,08:00:30:F3:03:C4
AMC37131,08:00:30:F3:01:DE
AMC37132,08:00:30:F3:01:9E

# uTCA crate in S1D03 U17
MCH3801,00:40:42:0B:1D:A6
AMC3801,08:00:30:F3:03:98
AMC3802,0C:05:04:03:05:C2
AMC3803,08:00:30:F3:03:BF
AMC3804,0C:05:04:03:05:C4
AMC3805,08:00:30:F3:03:B3
AMC3806,0C:05:04:03:05:C6
AMC3807,08:00:30:F3:03:C3
AMC3808,0C:05:04:03:05:C8
AMC3809,08:00:30:F3:03:B4
AMC3810,0C:05:04:03:05:CA
AMC3811,08:00:30:F3:03:AD
AMC3812,0C:05:04:03:05:CC
AMC38131,08:00:30:F3:01:4A
AMC38132,08:00:30:F3:01:0A

# uTCA crate in S1D04 U08
MCH3901,00:13:3A:04:A2:8D
AMC3901,0C:05:04:03:05:D1
AMC3902,0C:05:04:03:05:D2
AMC3903,0C:05:04:03:05:D3
AMC3904,0C:05:04:03:05:D4
AMC3905,0C:05:04:03:05:D5
AMC3906,0C:05:04:03:05:D6
AMC3907,0C:05:04:03:05:D7
AMC3908,0C:05:04:03:05:D8
AMC3909,0C:05:04:03:05:D9
AMC3910,0C:05:04:03:05:DA
AMC3911,0C:05:04:03:05:DB
AMC3912,0C:05:04:03:05:DC
AMC39131,08:00:30:F3:00:F9
AMC39132,08:00:30:F3:00:B9

# uTCA crate in S1D05 U06
MCH4001,00:40:42:0b:1f:a8
AMC4001,08:00:30:F3:02:80
AMC4002,0C:05:04:03:05:E2
AMC4003,08:00:30:F3:02:81
AMC4004,0C:05:04:03:05:E4
AMC4005,08:00:30:F3:02:93
AMC4006,0C:05:04:03:05:E6
AMC4007,08:00:30:F3:02:83
AMC4008,0C:05:04:03:05:E8
AMC4009,08:00:30:F3:02:84
AMC4010,0C:05:04:03:05:EA
AMC4011,08:00:30:F3:02:85
AMC4012,0C:05:04:03:05:EC
AMC40131,08:00:30:F3:01:57
AMC40132,08:00:30:F3:01:17

# uTCA crate in S1D05 U13
MCH4101,00:40:42:0B:1E:0E
AMC4101,08:00:30:F3:02:87
AMC4102,0C:05:04:03:05:F2
AMC4103,08:00:30:F3:02:86
AMC4104,0C:05:04:03:05:F4
AMC4105,08:00:30:F3:02:88
AMC4106,0C:05:04:03:05:F6
AMC4107,08:00:30:F3:02:89
AMC4108,0C:05:04:03:05:F8
AMC4109,08:00:30:F3:02:90
AMC4110,0C:05:04:03:05:FA
AMC4111,08:00:30:F3:02:92
AMC4112,0C:05:04:03:05:FC
AMC41131,08:00:30:F3:01:F5
AMC41132,08:00:30:F3:01:B5

# uTCA crate in S1D05 U21
MCH4201,00:13:3A:05:68:ED
#VSW4201,
AMC4201,0C:05:04:03:06:01
AMC4202,0C:05:04:03:06:02
AMC4203,0C:05:04:03:06:03
AMC4204,0C:05:04:03:06:04
AMC4205,0C:05:04:03:06:05
AMC4206,0C:05:04:03:06:06
AMC4207,0C:05:04:03:06:07
AMC4208,0C:05:04:03:06:08
AMC4209,0C:05:04:03:06:09
AMC4210,0C:05:04:03:06:0A
AMC4211,0C:05:04:03:06:0B
AMC4212,0C:05:04:03:06:0C
AMC42131,08:00:30:F3:04:51
AMC42132,08:00:30:F3:04:11

# uTCA crate in S1D05 U28
MCH4301,00:13:3A:05:68:FD
#VSW4301,
AMC4301,0C:05:04:03:06:11
AMC4302,0C:05:04:03:06:12
AMC4303,0C:05:04:03:06:13
AMC4304,0C:05:04:03:06:14
AMC4305,0C:05:04:03:06:15
AMC4306,0C:05:04:03:06:16
AMC4307,0C:05:04:03:06:17
AMC4308,0C:05:04:03:06:18
AMC4309,0C:05:04:03:06:19
AMC4310,0C:05:04:03:06:1A
AMC4311,0C:05:04:03:06:1B
AMC4312,0C:05:04:03:06:1C
AMC43131,08:00:30:F3:00:F8
AMC43132,08:00:30:F3:00:B8

# uTCA crate in S1E04 U43
#MCH4401,00:40:42:0B:20:9C
MCH4401,00:40:42:0B:26:CD
AMC4401,0C:05:04:03:06:21
AMC4402,0C:05:04:03:06:22
AMC4403,0C:05:04:03:06:23
AMC4404,0C:05:04:03:06:24
AMC4405,0C:05:04:03:06:25
AMC4406,0C:05:04:03:06:26
AMC4407,0C:05:04:03:06:27
AMC4408,0C:05:04:03:06:28
AMC4409,08:00:30:F3:03:9F
AMC4410,0C:05:04:03:06:2A
AMC4411,0C:05:04:03:06:2B
AMC4412,0C:05:04:03:06:2C
AMC44131,08:00:30:F3:01:5D
AMC44132,08:00:30:F3:01:1D

# uTCA crate in S1G03 U13
#MCH4501,00:40:42:0B:1E:00
#AMC4501,0C:05:04:03:06:31
#AMC4502,0C:05:04:03:06:32
#AMC4503,0C:05:04:03:06:33
#AMC4504,0C:05:04:03:06:34
#AMC4505,0C:05:04:03:06:35
#AMC4506,0C:05:04:03:06:36
#AMC4507,0C:05:04:03:06:37
#AMC4508,0C:05:04:03:06:38
#AMC4509,0C:05:04:03:06:39
#AMC4510,0C:05:04:03:06:3A
#AMC4511,0C:05:04:03:06:3B
#AMC4512,0C:05:04:03:06:3C
#AMC45131,0C:05:04:03:06:3D
#AMC45132,0C:05:04:03:06:3E

# uTCA Wisconsin fixed IPs
falcon1,00:04:A3:A4:A1:8E
falcon2,00:04:A3:62:9F:D9
raven1,00:04:A3:A4:DC:C1
raven2,00:04:A3:A4:BC:54
raven3,00:04:A3:A4:60:B2
raven4,00:04:A3:A4:D7:40
raven5,00:04:A3:A4:67:56
raven6,00:04:A3:A4:BF:E7
eagle1,00:1E:C0:85:EF:AD
eagle2,00:1E:C0:85:EF:96
eagle3,00:1E:C0:86:2A:B8
eagle4,00:1E:C0:85:A2:36
eagle5,00:1E:C0:85:73:6C
eagle6,00:1E:C0:85:B1:99
eagle7,00:1E:C0:85:C3:16
eagle8,00:1E:C0:85:AD:48
eagle9,00:1E:C0:86:34:7F
eagle10,00:1E:C0:85:96:42
eagle11,00:1E:C0:85:DE:4B
eagle12,00:1E:C0:86:35:FB
eagle13,00:1E:C0:86:22:7A
eagle14,00:1E:C0:85:94:66
eagle15,00:1E:C0:85:AF:B3
eagle16,00:1E:C0:85:88:79
eagle17,00:1E:C0:85:AF:A2
eagle18,00:1E:C0:86:0C:91
eagle19,00:1E:C0:86:16:D1
eagle20,00:1E:C0:86:36:97
eagle21,00:1E:C0:86:0C:30
eagle22,00:1E:C0:86:14:9A
eagle23,00:1E:C0:85:F9:EA
eagle24,00:1E:C0:85:73:9D
eagle25,00:1E:C0:85:BF:5A
eagle26,00:1E:C0:85:EC:45
eagle27,00:1E:C0:85:BD:62
eagle28,00:1E:C0:86:16:F9
eagle29,00:1E:C0:86:26:17
eagle30,00:1E:C0:85:96:06
eagle31,00:1E:C0:85:96:14
eagle32,00:1E:C0:86:2B:3F
eagle33,00:1E:C0:85:7D:24
eagle34,00:1E:C0:86:2D:9D
eagle35,00:1E:C0:85:C2:A7
eagle36,00:1E:C0:85:A1:70
eagle37,00:1E:C0:85:73:CB
eagle38,00:1E:C0:85:7F:BD
eagle39,00:1E:C0:86:17:92
eagle40,00:1E:C0:85:EC:3A
eagle41,00:1E:C0:85:B0:78
eagle42,00:1E:C0:85:74:01
eagle43,00:1E:C0:85:B2:60
eagle44,00:1E:C0:85:A4:54
eagle45,00:1E:C0:85:D0:DA
eagle46,00:1E:C0:86:2B:6B
eagle47,00:1E:C0:85:73:7B
eagle48,00:1E:C0:85:9F:30
eagle49,00:1E:C0:85:96:FC
eagle50,00:1E:C0:85:EE:B1
eagle51,00:1E:C0:86:0C:7D
eagle52,00:1E:C0:85:86:5C
eagle53,00:1E:C0:85:BC:CA
eagle54,00:1E:C0:85:73:B3
eagle55,00:1E:C0:85:97:3A
eagle56,00:1E:C0:85:BC:8A
eagle57,00:1E:C0:86:34:00
eagle58,00:1E:C0:86:0C:05
eagle59,00:1E:C0:85:BC:F4
eagle60,00:1E:C0:86:2B:5F
eagle61,00:1E:C0:85:F9:ED
eagle62,00:1E:C0:85:E1:B4
eagle63,00:1E:C0:85:72:C9
eagle64,00:1E:C0:86:2A:7E
eagle65,00:1E:C0:85:CA:01
kestrel1,00:1E:C0:85:FF:DD
kestrel2,00:1E:C0:85:A2:0E
kestrel3,00:1E:C0:86:36:45
kestrel4,00:1E:C0:85:DD:82
kestrel5,00:1E:C0:85:A1:65
kestrel6,00:1E:C0:86:0B:A9
kestrel7,00:1E:C0:86:09:4C
kestrel8,00:1E:C0:85:DD:35
kestrel9,00:1E:C0:86:0B:6C
kestrel10,00:1E:C0:85:95:EF
kestrel11,00:1E:C0:85:72:F6
kestrel12,00:1E:C0:85:B2:A3
kestrel13,00:1E:C0:85:80:0A
kestrel14,00:1E:C0:85:AF:BF
kestrel15,00:1E:C0:85:74:03

# PowerOne PSU Aspiro 2U with ACC monitoring module
POPSU01,D8:80:39:38:63:D8
# drenched PSU 00:04:A3:FF:56:43
POPSU02,00:0A:5B:02:86:EB
#POPSU03,0C:05:04:03:02:B6
POPSU04,00:1E:C0:E6:F0:8F
POPSU05,00:1E:C0:E5:DB:3A

# JTAG Switch Modules
JSM001,08:00:30:F3:03:F0
JSM002,08:00:30:F3:03:F1
JSM003,08:00:30:F3:03:F2
JSM004,08:00:30:F3:03:F3
JSM005,08:00:30:F3:03:F4

# uTCA crate in S2A02 U31
MCH6001,00:40:42:0B:29:63
AMC6001,0C:05:04:03:07:21
AMC6002,08:00:30:00:28:83
AMC6003,08:00:30:00:22:23
AMC6004,0C:05:04:03:07:24
AMC6005,08:00:30:00:23:57
AMC6006,0C:05:04:03:07:26
AMC6007,0C:05:04:03:07:27
AMC6008,0C:05:04:03:07:28
AMC6009,08:00:30:00:28:7F
AMC6010,08:00:30:00:22:E1
AMC6011,0C:05:04:03:07:2B
AMC6012,0C:05:04:03:07:2C
AMC60131,08:00:30:F3:01:D1
AMC60132,08:00:30:F3:01:91

# uTCA crate in S1D14 U22
# 0C:05:04:03:07:3
MCH6101,00:40:42:0B:28:82
AMC6101,08:00:30:F3:02:C1
AMC6102,08:00:30:F3:02:C2
AMC6103,08:00:30:F3:02:C3
AMC6104,08:00:30:F3:02:C4
AMC6105,08:00:30:F3:02:C5
AMC6106,08:00:30:F3:02:C6
AMC6107,08:00:30:F3:02:C7
AMC6108,08:00:30:F3:02:C8
AMC6109,08:00:30:F3:02:C9
AMC6110,08:00:30:F3:02:CA
AMC6111,08:00:30:F3:02:CB
AMC6112,08:00:30:F3:02:CC
AMC61131,08:00:30:F3:01:E4
AMC61132,08:00:30:F3:01:A4

# uTCA crate in S1D14 U38
# 0C:05:04:03:07:4
MCH6201,00:40:42:0B:2F:A5
AMC6201,08:00:30:F3:02:D1
AMC6202,08:00:30:F3:02:D2
AMC6203,08:00:30:F3:02:D3
AMC6204,08:00:30:F3:02:D4
AMC6205,08:00:30:F3:02:D5
AMC6206,08:00:30:F3:02:D6
AMC6207,08:00:30:F3:02:D7
AMC6208,08:00:30:F3:02:D8
AMC6209,08:00:30:F3:02:D9
AMC6210,08:00:30:F3:02:DA
AMC6211,08:00:30:F3:02:DB
AMC6212,08:00:30:F3:02:DC
AMC62131,08:00:30:F3:01:E3
AMC62132,08:00:30:F3:01:A3

# uTCA crate in S1D15 U22
# 0C:05:04:03:07:5
MCH6301,00:40:42:0B:27:D5
AMC6301,08:00:30:F3:02:E1
AMC6302,08:00:30:F3:02:E2
AMC6303,08:00:30:F3:02:E3
AMC6304,08:00:30:F3:02:E4
AMC6305,08:00:30:F3:02:E5
AMC6306,08:00:30:F3:02:E6
AMC6307,08:00:30:F3:02:E7
AMC6308,08:00:30:F3:02:E8
AMC6309,08:00:30:F3:02:E9
AMC6310,08:00:30:F3:02:EA
AMC6311,08:00:30:F3:02:EB
AMC6312,08:00:30:F3:02:EC
AMC63131,08:00:30:F3:05:68
AMC63132,08:00:30:F3:05:28

# uTCA crate in S1D15 U38
# 0C:05:04:03:07:6
#MCH6801,00:40:42:0B:20:9A
MCH6401,00:40:42:0B:20:9A
AMC6401,08:00:30:F3:02:F1
AMC6402,08:00:30:F3:02:F2
AMC6403,08:00:30:F3:02:F3
AMC6404,08:00:30:F3:02:F4
AMC6405,08:00:30:F3:02:F5
AMC6406,08:00:30:F3:02:F6
AMC6407,08:00:30:F3:02:F7
AMC6408,08:00:30:F3:02:F8
AMC6409,08:00:30:F3:02:F9
AMC6410,08:00:30:F3:02:FA
AMC6411,08:00:30:F3:02:FB
AMC6412,08:00:30:F3:02:FC
AMC64131,08:00:30:F3:01:F1
AMC64132,08:00:30:F3:01:B1

# uTCA crate in S2D18 U02
MCH9101,00:40:42:22:01:F7
AMC9101,0C:05:04:03:09:21
AMC9102,0C:05:04:03:09:22
AMC9103,0C:05:04:03:09:23
AMC9104,0C:05:04:03:09:24
AMC9105,0C:05:04:03:09:25
AMC9106,0C:05:04:03:09:26
AMC9107,0C:05:04:03:09:27
AMC9108,0C:05:04:03:09:28
AMC9109,0C:05:04:03:09:29
AMC9110,0C:05:04:03:09:2A
AMC9111,0C:05:04:03:09:2B
AMC9112,0C:05:04:03:09:2C
AMC91131,08:00:30:F3:01:DA
AMC91132,08:00:30:F3:01:9A

# uTCA crate in S2D18 U13
MCH7401,00:40:42:22:01:CE
AMC7401,0C:05:04:03:08:11
AMC7402,0C:05:04:03:08:12
AMC7403,0C:05:04:03:08:13
AMC7404,0C:05:04:03:08:14
AMC7405,0C:05:04:03:08:15
AMC7406,0C:05:04:03:08:16
AMC7407,0C:05:04:03:08:17
AMC7408,0C:05:04:03:08:18
AMC7409,0C:05:04:03:08:19
AMC7410,0C:05:04:03:08:1A
AMC7411,0C:05:04:03:08:1B
AMC7412,0C:05:04:03:08:1C
AMC74131,08:00:30:F3:00:44
AMC74132,08:00:30:F3:00:04

# uTCA crate in S2D18 U23
#MCH7501,00:40:42:22:01:D1
#MCH7501,00:40:42:22:01:F7
MCH7501,00:40:42:22:02:0D
AMC7501,0C:05:04:03:08:21
AMC7502,0C:05:04:03:08:22
AMC7503,0C:05:04:03:08:23
AMC7504,0C:05:04:03:08:24
AMC7505,0C:05:04:03:08:25
AMC7506,0C:05:04:03:08:26
AMC7507,0C:05:04:03:08:27
AMC7508,0C:05:04:03:08:28
AMC7509,0C:05:04:03:08:29
AMC7510,0C:05:04:03:08:2A
AMC7511,0C:05:04:03:08:2B
AMC7512,0C:05:04:03:08:2C
AMC75131,08:00:30:F3:00:D1
AMC75132,08:00:30:F3:00:91

# uTCA crate in S2D18 U33
MCH7601,00:40:42:22:01:A1
AMC7601,0C:05:04:03:08:31
AMC7602,0C:05:04:03:08:32
AMC7603,0C:05:04:03:08:33
AMC7604,0C:05:04:03:08:34
AMC7605,0C:05:04:03:08:35
AMC7606,0C:05:04:03:08:36
AMC7607,0C:05:04:03:08:37
AMC7608,0C:05:04:03:08:38
AMC7609,0C:05:04:03:08:39
AMC7610,0C:05:04:03:08:3A
AMC7611,0C:05:04:03:08:3B
AMC7612,0C:05:04:03:08:3C
AMC76131,08:00:30:F3:01:FA
AMC76132,08:00:30:F3:01:BA

# uTCA crate in S1G01 U18
MCH7701,00:40:42:0B:28:78
AMC7701,08:00:30:00:23:D0
AMC7702,08:00:30:00:28:5F
AMC7703,08:00:30:00:23:46
AMC7704,08:00:30:00:28:60
AMC7705,08:00:30:00:23:B2
AMC7706,08:00:30:00:28:68
AMC7707,08:00:30:00:28:5E
AMC7708,08:00:30:00:28:BA
AMC7709,08:00:30:00:28:C4
AMC7710,08:00:30:00:28:AB
AMC7711,08:00:30:00:28:B9
AMC7712,08:00:30:00:28:C3
AMC77131,08:00:30:F3:01:D6
AMC77132,08:00:30:F3:01:96

# uTCA crate in S1G01 U27
MCH7801,00:40:42:0B:28:84
AMC7801,08:00:30:00:23:BA
AMC7802,08:00:30:00:23:CA
AMC7803,08:00:30:00:23:45
AMC7804,08:00:30:00:23:79
AMC7805,08:00:30:00:23:86
AMC7806,08:00:30:00:23:E3
AMC7807,08:00:30:00:23:A4
AMC7808,0C:05:04:03:08:58
AMC7809,08:00:30:00:28:B2
AMC7810,08:00:30:00:28:AA
AMC7811,08:00:30:00:28:80
AMC7812,08:00:30:00:23:3C
AMC78131,08:00:30:F3:01:C9
AMC78132,08:00:30:F3:01:89

# uTCA crate in S1G01 U36
MCH7901,00:40:42:0B:28:81
AMC7901,08:00:30:00:28:64
AMC7902,08:00:30:00:23:65
AMC7903,08:00:30:00:23:99
AMC7904,08:00:30:00:23:BF
AMC7905,08:00:30:00:23:D8
AMC7906,08:00:30:00:23:43
AMC7907,08:00:30:00:23:E2
AMC7908,0C:05:04:03:08:68
AMC7909,08:00:30:00:28:B6
AMC7910,08:00:30:00:28:AD
AMC7911,0C:05:04:03:08:6B
AMC7912,0C:05:04:03:08:6C
AMC79131,08:00:30:F3:01:C6
AMC79132,08:00:30:F3:01:86

# uTCA crate in S1G01 U45
MCH8001,00:40:42:0B:28:8B
AMC8001,08:00:30:00:28:67
AMC8002,08:00:30:00:23:A5
AMC8003,08:00:30:00:23:8E
AMC8004,08:00:30:00:23:7C
AMC8005,08:00:30:00:23:94
AMC8006,08:00:30:00:23:56
AMC8007,08:00:30:00:23:54
AMC8008,0C:05:04:03:08:78
AMC8009,08:00:30:00:28:6A
AMC8010,08:00:30:00:28:AC
AMC8011,0C:05:04:03:08:7B
AMC8012,0C:05:04:03:08:7C
AMC80131,08:00:30:F3:01:C5
AMC80132,08:00:30:F3:01:85

# uTCA crate in S1G03 U18
MCH8101,00:40:42:0B:28:80
AMC8101,08:00:30:00:28:9D
AMC8102,08:00:30:00:28:93
AMC8103,08:00:30:00:28:92
AMC8104,08:00:30:00:28:8E
AMC8105,08:00:30:00:28:97
AMC8106,08:00:30:00:28:9B
AMC8107,08:00:30:00:28:9E
AMC8108,08:00:30:00:28:8D
AMC8109,08:00:30:00:28:8F
AMC8110,08:00:30:00:28:95
AMC8111,08:00:30:00:28:B1
AMC8112,08:00:30:00:28:C8
AMC81131,08:00:30:F3:01:C3
AMC81132,08:00:30:F3:01:83

# uTCA crate in S1G03 U27
MCH8201,00:40:42:0B:28:A6
AMC8201,08:00:30:00:28:98
AMC8202,08:00:30:00:28:90
AMC8203,08:00:30:00:28:94
AMC8204,08:00:30:00:28:99
AMC8205,08:00:30:00:28:9A
AMC8206,08:00:30:00:28:A3
AMC8207,08:00:30:00:28:A4
AMC8208,08:00:30:00:28:71
AMC8209,08:00:30:00:28:A6
AMC8210,08:00:30:00:28:A5
AMC8211,08:00:30:00:28:6C
AMC8212,08:00:30:00:28:9C
AMC82131,08:00:30:F3:01:CF
AMC82132,08:00:30:F3:01:8F

# uTCA crate in S1G03 U36
MCH8301,00:40:42:0B:28:90
AMC8301,08:00:30:00:28:70
AMC8302,08:00:30:00:28:A1
AMC8303,08:00:30:00:28:9F
AMC8304,08:00:30:00:28:A0
AMC8305,08:00:30:00:28:A2
AMC8306,08:00:30:00:28:6E
AMC8307,08:00:30:00:28:6F
AMC8308,08:00:30:00:28:78
AMC8309,08:00:30:00:28:A7
AMC8310,08:00:30:00:28:A8
AMC8311,08:00:30:00:28:BB
AMC8312,0C:05:04:03:08:AC
AMC83131,08:00:30:F3:01:C4
AMC83132,08:00:30:F3:01:84

# uTCA crate in S1G03 U45
MCH8401,00:40:42:0B:28:A0
AMC8401,08:00:30:00:28:73
AMC8402,08:00:30:00:28:72
AMC8403,08:00:30:00:28:75
AMC8404,08:00:30:00:28:74
AMC8405,08:00:30:00:28:B8
AMC8406,08:00:30:00:28:B7
AMC8407,08:00:30:00:28:91
AMC8408,08:00:30:00:23:49
AMC8409,08:00:30:00:23:E0
AMC8410,08:00:30:00:23:CC
AMC8411,08:00:30:00:28:B3
AMC8412,0C:05:04:03:08:BC
AMC84131,08:00:30:F3:01:C8
AMC84132,08:00:30:F3:01:88

# uTCA crate in S1G04 U18
MCH8501,00:40:42:0B:28:98
AMC8501,08:00:30:00:28:65
AMC8502,08:00:30:00:23:AC
AMC8503,08:00:30:00:23:5E
AMC8504,08:00:30:00:23:B3
AMC8505,08:00:30:00:23:B9
AMC8506,08:00:30:00:28:85
AMC8507,08:00:30:00:28:76
AMC8508,08:00:30:00:28:61
AMC8509,08:00:30:00:23:47
AMC8510,08:00:30:00:28:57
AMC8511,08:00:30:00:28:B5
AMC8512,08:00:30:00:28:C5
AMC85131,08:00:30:F3:01:CE
AMC85132,08:00:30:F3:01:8E

# uTCA crate in S1G04 U27
MCH8601,00:40:42:0B:28:7E
AMC8601,08:00:30:00:28:5D
AMC8602,08:00:30:00:28:8A
AMC8603,08:00:30:00:28:52
AMC8604,08:00:30:00:28:8B
AMC8605,08:00:30:00:28:89
AMC8606,08:00:30:00:28:88
AMC8607,08:00:30:00:28:56
AMC8608,08:00:30:00:28:87
AMC8609,08:00:30:00:28:55
AMC8610,08:00:30:00:28:54
AMC8611,08:00:30:00:28:B4
AMC8612,08:00:30:00:28:BD
AMC86131,08:00:30:F3:01:CD
AMC86132,08:00:30:F3:01:8D

# uTCA crate in S1G04 U36
# 0C:05:04:03:08:E0
MCH8701,00:40:42:0B:28:93
AMC8701,08:00:30:00:28:69
