# Format: <Serial>,<OnboardMAC1>,<OnboardMAC2>,<IPMIMAC>


#### Rack C2A01 ####
MC17120242-3,a4:bf:01:27:ff:81,,a4:bf:01:27:ff:83
MC17120243-1,a4:bf:01:28:bb:f7,,a4:bf:01:28:bb:f9
MC17120243-3,a4:bf:01:2d:1f:a7,,a4:bf:01:2d:1f:a9
MC17120244-1,a4:bf:01:28:96:02,,a4:bf:01:28:96:04
MC17120244-3,a4:bf:01:28:9a:26,,a4:bf:01:28:9a:28
MC17120247-1,a4:bf:01:28:c5:07,,a4:bf:01:28:c5:09
MC17120247-3,a4:bf:01:2d:1f:c5,,a4:bf:01:2d:1f:c7
MC17120248-1,a4:bf:01:28:91:a2,,a4:bf:01:28:91:a4
MC17120248-3,a4:bf:01:28:c1:ba,,a4:bf:01:28:c1:bc
MC17120251-1,a4:bf:01:28:c3:8b,,a4:bf:01:28:c3:8d
MC17120251-3,a4:bf:01:28:c3:4a,,a4:bf:01:28:c3:4c
MC17120258-1,a4:bf:01:28:97:42,,a4:bf:01:28:97:44
MC17120258-3,a4:bf:01:28:ed:51,,a4:bf:01:28:ed:53
MC17120263-1,a4:bf:01:28:ec:1b,,a4:bf:01:28:ec:1d
MC17120263-3,a4:bf:01:28:c2:91,,a4:bf:01:28:c2:93
MC17120266-1,a4:bf:01:28:96:61,,a4:bf:01:28:96:63
MC17120266-3,a4:bf:01:28:92:ce,,a4:bf:01:28:92:d0
MC17120269-1,a4:bf:01:2d:21:0a,,a4:bf:01:2d:21:0c
MC17120269-3,a4:bf:01:28:be:90,,a4:bf:01:28:be:92
MC17120272-1,a4:bf:01:2d:20:b0,,a4:bf:01:2d:20:b2
MC17120272-3,a4:bf:01:28:bf:49,,a4:bf:01:28:bf:4b
MC17120275-1,a4:bf:01:2c:ba:47,,a4:bf:01:2c:ba:49
MC17120275-3,a4:bf:01:28:ba:ee,,a4:bf:01:28:ba:f0
MC17120278-1,a4:bf:01:28:93:0a,,a4:bf:01:28:93:0c
MC17120278-3,a4:bf:01:28:c5:70,,a4:bf:01:28:c5:72
MC17120280-1,a4:bf:01:28:95:3f,,a4:bf:01:28:95:41
MC17120280-3,a4:bf:01:28:c3:a9,,a4:bf:01:28:c3:ab
MC17120281-1,a4:bf:01:28:93:50,,a4:bf:01:28:93:52
MC17120281-3,a4:bf:01:28:96:f2,,a4:bf:01:28:96:f4
MC17120283-1,a4:bf:01:28:c4:12,,a4:bf:01:28:c4:14
MC17120283-3,a4:bf:01:28:93:14,,a4:bf:01:28:93:16
MC17120285-1,a4:bf:01:28:97:5b,,a4:bf:01:28:97:5d
MC17120285-3,a4:bf:01:28:c1:d8,,a4:bf:01:28:c1:da
MC17120299-1,a4:bf:01:28:c0:e3,,a4:bf:01:28:c0:e5
MC17120299-3,a4:bf:01:28:96:2f,,a4:bf:01:28:96:31
MC17120300-1,a4:bf:01:28:be:9f,,a4:bf:01:28:be:a1
MC17120300-3,a4:bf:01:28:c2:8c,,a4:bf:01:28:c2:8e
MC17120303-1,a4:bf:01:27:78:37,,a4:bf:01:27:78:39
MC17120303-3,a4:bf:01:28:c1:06,,a4:bf:01:28:c1:08
MC17120305-1,a4:bf:01:29:3f:12,,a4:bf:01:29:3f:14
MC17120305-3,a4:bf:01:2d:20:1a,,a4:bf:01:2d:20:1c
MC17120306-1,a4:bf:01:27:75:94,,a4:bf:01:27:75:96
MC17120306-3,a4:bf:01:27:b4:c5,,a4:bf:01:27:b4:c7
MC17120307-1,a4:bf:01:28:91:9d,,a4:bf:01:28:91:9f
MC17120307-3,a4:bf:01:28:99:04,,a4:bf:01:28:99:06
MC17120310-1,a4:bf:01:28:c2:64,,a4:bf:01:28:c2:66
MC17120310-3,a4:bf:01:27:75:b2,,a4:bf:01:27:75:b4
MC17120313-1,a4:bf:01:28:c6:56,,a4:bf:01:28:c6:58
MC17120313-3,a4:bf:01:2d:21:8c,,a4:bf:01:2d:21:8e
MC17120314-1,a4:bf:01:28:c3:f9,,a4:bf:01:28:c3:fb
MC17120314-3,a4:bf:01:28:c1:79,,a4:bf:01:28:c1:7b
MC17120315-1,a4:bf:01:29:3b:7f,,a4:bf:01:29:3b:81
MC17120315-3,a4:bf:01:28:95:35,,a4:bf:01:28:95:37
MC17120316-1,a4:bf:01:28:90:6c,,a4:bf:01:28:90:6e
MC17120316-3,a4:bf:01:28:c1:6a,,a4:bf:01:28:c1:6c
MC17120317-1,a4:bf:01:2d:14:f9,,a4:bf:01:2d:14:fb
MC17120317-3,a4:bf:01:2d:22:ea,,a4:bf:01:2d:22:ec
# Racks C2E35
MC17120304-1,a4:bf:01:2d:23:76,,a4:bf:01:2d:23:78
MC17120304-2,a4:bf:01:2d:25:06,,a4:bf:01:2d:25:08
MC17120304-3,a4:bf:01:2d:20:4c,,a4:bf:01:2d:20:4e
MC17120304-4,a4:bf:01:2d:20:65,,a4:bf:01:2d:20:67
MC17120259-1,a4:bf:01:28:c2:69,,a4:bf:01:28:c2:6b
MC17120259-2,a4:bf:01:28:f0:1c,,a4:bf:01:28:f0:1e
MC17120259-3,a4:bf:01:28:94:22,,a4:bf:01:28:94:24
MC17120259-4,a4:bf:01:28:c2:7d,,a4:bf:01:28:c2:7f
# Racks C2E36
MC17120268-1,a4:bf:01:2d:1a:94,,a4:bf:01:2d:1a:96
MC17120268-2,a4:bf:01:28:b9:bd,,a4:bf:01:28:b9:bf
MC17120268-3,a4:bf:01:2d:23:03,,a4:bf:01:2d:23:05
MC17120268-4,a4:bf:01:27:b0:10,,a4:bf:01:27:b0:12
MC17120256-1,a4:bf:01:28:97:d8,,a4:bf:01:28:97:da
MC17120256-2,a4:bf:01:28:91:52,,a4:bf:01:28:91:54
MC17120256-3,a4:bf:01:28:96:93,,a4:bf:01:28:96:95
MC17120256-4,a4:bf:01:28:c0:ca,,a4:bf:01:28:c0:cc
